smiles,solubility,lipophilicity,bbbp,hiv,molecular_weight,formula,logp,logd,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,saturated_rings,heteroatoms,fluorine_count,fluorine_percentage,carbon_count,oxygen_count,sulfur_count,nitrogen_count,hydrogen_count,amide_bonds,ester_bonds,ether_bonds,sulfonamides,sulfones,fraction_csp3,spiro_atoms,bridgehead_atoms,drug_likeness,bioaccumulation_potential,environmental_persistence,toxicity_risk,error
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12,-0.659145259467499,0.03121140675486603,1.0,0.08,308.082874096,C17H13ClN4,3.5801200000000026,86.89100000000003,43.07,0.0,4.0,1.0,3.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,4.0,2.0,1.0,0.0,
O[C@@H](CO\N=C(/Cl)C1=CC=C[N+]([O-])=C1)CN1CCCCC1,-0.842661858533059,-0.30880800122058966,0.81,0.01,313.11931918,C14H20ClN3O3,1.0837999999999997,80.04180000000004,72.0,1.0,5.0,6.0,1.0,1.0,7.0,0.0,0.0,14.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,4.0,1.0,1.0,0.0,
CC(=O)NC(CC1=CC=CC=C1)C(O)=O,0.12765357425250468,-1.130531976278913,0.83,0.0,207.089543276,C11H13NO3,0.8183999999999998,55.38650000000002,66.4,2.0,2.0,4.0,1.0,0.0,4.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,4.0,0.0,0.0,0.0,
CC1=CC(NC(=O)C(O)=O)=CC(C)=C1OC1=CC=C(O)C2=C1CCC2,0.12184251328522185,-0.736792954581671,0.7274999999999998,0.0,341.12632270800003,C19H19NO5,3.3131400000000015,92.38730000000004,95.86000000000001,3.0,4.0,3.0,2.0,0.0,6.0,0.0,0.0,19.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,4.0,2.0,1.0,1.0,
C1=CN=CC=N1,1.2913244145915541,-1.486201683850252,1.0,0.01,80.037448128,C4H4N2,0.4765999999999999,22.031999999999996,25.78,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
ClC(=O)C1=CC(Cl)=CC(Cl)=C1,-0.9012759366459683,-0.8432074600278945,0.84,0.0,207.924947756,C7H3Cl3O,3.3724000000000007,46.64550000000001,17.07,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,
COC(=O)C1=CC(Cl)=CC=C1,-0.017641771179663483,0.27281984395585296,0.865,0.0,170.013457144,C8H7ClO2,2.1266,42.79150000000002,26.3,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,4.0,1.0,0.0,0.0,
COC(=O)C1=CC(Cl)=CC(Cl)=C1,-0.4355252817589016,-0.7948413745746593,0.82,0.0,203.974484792,C8H6Cl2O2,2.780000000000001,47.80150000000002,26.3,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,4.0,1.0,0.0,0.0,
CCN(CC)C1=C(C=C(C(N)=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-0.9721661751342952,-0.9421872803444125,0.76,0.01,322.08888955599997,C11H13F3N4O4,2.9502000000000006,72.72619999999999,115.54000000000002,1.0,6.0,5.0,1.0,0.0,11.0,3.0,13.636363636363635,11.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,4.0,1.0,1.0,0.0,
[O-][N+](=O)C1=CC(=C(Cl)C(=C1Cl)[N+]([O-])=O)C(F)(F)F,-0.5897136678616485,-0.8213136898485474,0.83,0.01,303.92654653200003,C7HCl2F3N2O4,3.8286000000000007,54.77279999999999,86.28,0.0,4.0,2.0,1.0,0.0,11.0,3.0,16.666666666666664,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,4.0,2.0,1.0,0.0,
CCCN(CCC)C1=C(C(N)=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-0.9910344783559996,-0.8239775706308248,0.755,0.01,350.12018968399997,C13H17F3N4O4,3.730400000000002,81.96020000000001,115.54000000000002,1.0,6.0,7.0,1.0,0.0,11.0,3.0,12.5,13.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,4.0,2.0,1.0,0.0,
CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0.012241668660995172,-1.1495537499898696,0.66,0.04,445.17837534399996,C21H27N5O4S,2.0781199999999993,114.97440000000006,130.15,3.0,6.0,7.0,2.0,1.0,10.0,0.0,0.0,21.0,4.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,4.0,2.0,2.0,1.0,
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,0.16111775692401545,-0.9650938801961889,0.25,0.0,266.163042564,C14H22N2O3,0.45210000000000006,73.98090000000003,84.57999999999998,3.0,4.0,8.0,1.0,0.0,5.0,0.0,0.0,14.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,0.0,0.0,0.0,
CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=C(C=C12)S(N)(=O)=O,-0.3343140093651732,-0.3481002427591903,0.84,0.04,384.04660417599996,C17H18Cl2N2O2S,3.8270000000000026,97.15490000000003,72.19,2.0,3.0,3.0,2.0,0.0,7.0,0.0,0.0,17.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,4.0,2.0,2.0,1.0,
CCCCOC(=O)CCCCCCCC(=O)OCCCC,-0.4035447065324949,-0.13977644095760447,0.91,0.01,300.230059504,C17H32O4,4.403700000000004,84.05300000000007,52.60000000000001,0.0,4.0,14.0,0.0,0.0,4.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,4.0,2.0,2.0,0.0,
CC(=O)O[C@]1(C(C)=O)C(=C)C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-0.6629706785496055,-0.20112894522444505,0.76,0.02,396.230059504,C25H32O4,4.741400000000005,110.93400000000004,60.440000000000005,0.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,4.0,2.0,2.0,0.0,
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O,-0.6116827720367444,-0.8248100333752872,0.92,0.0,460.20971798399984,C25H32O8,1.9732999999999998,115.79140000000007,138.20000000000002,3.0,7.0,6.0,0.0,3.0,8.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,4.0,2.0,1.0,1.0,
F[P-](F)(F)(F)(F)F.CCN1C=C[N+](C)=C1C,0.05221800386588209,-1.3524249208152286,0.79,0.02,270.07205436600003,C7H13F6N2P,4.023320000000002,49.58700000000003,8.809999999999999,0.0,1.0,1.0,1.0,0.0,9.0,6.0,37.5,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,4.0,3.0,3.0,0.0,
C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=C1C=CC=C2,-0.455471101548628,0.36005202930469066,0.5519523809523811,0.03,322.15036970399996,C20H22N2S,4.631100000000004,96.66700000000004,6.48,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,20.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.0,4.0,2.0,3.0,1.0,
CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl,-1.1817643215210274,-0.7261631981565538,0.89,0.0,348.926283882,C9H11Cl3NO3PS,4.718100000000002,77.43200000000002,40.58,0.0,5.0,6.0,1.0,0.0,9.0,0.0,0.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,4.0,2.0,3.0,1.0,
O[C@H]([C@@H](O)C(O)=O)C(O)=O.C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,-0.11904596138688066,-0.4109928031032856,0.8875,0.02,542.262816176,C29H38N2O8,1.440800000000002,143.18619999999981,147.84,4.0,7.0,9.0,2.0,2.0,10.0,0.0,0.0,29.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0,3.0,2.0,1.0,2.0,
CCN(CC)C1=NC(OP(=S)(OC)OC)=CC(C)=N1,-0.3438846150392245,-0.6310959527390073,0.78,0.04,305.09629913,C11H20N3O3PS,2.5273200000000005,79.26100000000004,56.71000000000001,0.0,7.0,7.0,1.0,0.0,8.0,0.0,0.0,11.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,4.0,1.0,2.0,1.0,
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C(\C=N\OC(C)(C)C)C4=CC=CC=C4N=C13)C2=O,-0.7759264110035267,-0.00305830955881471,0.67,0.04,447.1794209,C25H25N3O5,3.228600000000002,122.95680000000003,103.00999999999999,1.0,8.0,3.0,3.0,0.0,8.0,0.0,0.0,25.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,4.0,3.0,1.0,1.0,
CC(C)C1=CC(C(C)C)=C(O)C=C1,0.3929814421748641,0.04555751471775925,0.6158333333333333,0.02,178.135765196,C12H18O,3.639000000000002,56.28480000000004,20.23,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,2.0,0.0,0.0,
COC(=O)CCS,1.091353337629163,-0.7228333471787064,0.83,0.0,120.024500496,C4H8O2S,0.4792999999999999,30.48599999999999,26.3,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0,0.0,1.0,1.0,
CCCCOC(O)CC,0.5561757964487685,-0.44079496935502094,0.9,0.0,132.115029752,C7H16O2,1.5314999999999999,37.157799999999995,29.46,1.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,
CCSC(=O)N(CC)CC,0.5279956797418391,-1.253528346773157,0.93,0.0,161.0874351,C7H15NOS,2.2013,46.44900000000003,20.310000000000002,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,4.0,1.0,1.0,1.0,
CCSC(Cl)=O,0.007616346449789488,-1.083872439451825,0.95,0.0,123.97496346,C3H5ClOS,2.0983,29.380999999999993,17.07,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,4.0,1.0,1.0,1.0,
[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.7873713273211925,-1.2835802518482302,0.875,0.02,337.90615052,C4F9KO3S,-1.0387,30.593200000000007,57.199999999999996,0.0,3.0,3.0,0.0,0.0,14.0,9.0,50.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,
CCCCCCCC[Si](OCC)(OCC)OCC,-1.929008411964443,-0.5582554625985925,0.86,0.0,276.212071414,C14H32O3Si,4.395300000000004,78.81500000000007,27.69,0.0,3.0,13.0,0.0,0.0,4.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,
CCCCC(CC)COC(=O)COC1=C(C)C=C(Cl)C=C1,-0.22527309693131634,-0.045500035147296315,0.755,0.01,312.14922234000005,C17H25ClO3,4.786820000000005,85.94900000000005,35.53,0.0,3.0,9.0,1.0,0.0,4.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,4.0,2.0,2.0,0.0,
[Li+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.7873713273211925,-1.3203751051534454,0.865,0.01,505.94567415,C8F17LiO3S,1.5025000000000004,50.381199999999986,57.199999999999996,0.0,3.0,7.0,0.0,0.0,22.0,17.0,56.666666666666664,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,4.0,
CC1(C)[C@@H]2CC[C@]3(C2)[C@@H]1C(=O)CCC3(C)C,0.22692155257377356,-0.4067472431065301,0.82,0.02,220.182715388,C15H24O,3.818000000000003,65.06700000000005,17.07,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,2.0,4.0,2.0,0.0,0.0,
C1CCCCCCCCCCC1,-0.14594432855599035,-1.345598726310641,1.0,0.0,168.187800768,C12H24,4.681200000000004,55.404000000000046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,
CC(C)(O)C1=CC=C(C=C1)C(C)(C)O,-0.2158248293828921,0.220929666217729,0.95,0.0,194.130679816,C12H18O2,2.1414000000000004,56.931600000000046,40.46,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,1.0,0.0,0.0,
C[C@H]1N=C(N)O[C@H]1C1=CC=CC=C1,0.37799502178555555,-0.34839160471975217,0.97,0.0,176.094963004,C10H12N2O,1.4611,51.352400000000024,47.61,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,4.0,1.0,0.0,0.0,
Cl.NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl,-0.3247339930660737,-0.6760850143255424,0.9,0.02,280.98894498,C9H10Cl3N3O,1.9673699999999998,67.47080000000001,78.97,3.0,2.0,2.0,1.0,0.0,7.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,4.0,1.0,0.0,0.0,
CC(C)=CCCC(C)=CCCC(C)=CCOC(C)=O,0.9587152828868652,-0.7886145532460843,0.71,0.0,264.208930136,C17H28O2,4.968700000000005,82.04600000000005,26.3,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,4.0,2.0,1.0,0.0,
ClC1=CC=C2N(CC3CC3)C(=O)CN=C(C3=CC=CC=C3)C2=C1,-0.5565694464417777,0.5608242047815152,0.99,0.14,324.10294084400005,C19H17ClN2O,3.934000000000003,93.47700000000002,32.67,0.0,2.0,3.0,2.0,1.0,4.0,0.0,0.0,19.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,4.0,2.0,1.0,0.0,
Cl.CCOC(=O)NC1=CC2=C(SC3=C(C=CC=C3)N2C(=O)CCN2CCOCC2)C=C1,-0.2619133655566051,0.5640708094849161,0.96,0.05,463.133254992,C22H26ClN3O4S,4.528400000000004,123.92170000000004,71.11,1.0,6.0,5.0,2.0,1.0,9.0,0.0,0.0,22.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,4.0,3.0,3.0,1.0,
CS(O)(=O)=O.CS(O)(=O)=O.FC1=CC=C(C=C1)C(N1CCN(CC1)C1=NC(NCC=C)=NC(NCC=C)=N1)C1=CC=C(F)C=C1,0.14000266697204636,0.11262626316323815,0.7325,0.04,669.2214803440002,C28H37F2N7O6S2,3.265200000000001,170.57459999999966,177.95,4.0,11.0,10.0,3.0,1.0,17.0,2.0,4.444444444444445,28.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,2.0,3.0,2.0,3.0,
COC1=C(OC)C2=C(C=C1)[C@@H](OC2=O)[C@H]1N(C)CCC2=C1C=C1OCOC1=C2,-0.24530831765900085,0.2689627665731797,0.92,0.0,383.13688739199995,C21H21NO6,2.8732000000000015,99.34250000000004,66.46000000000001,0.0,7.0,3.0,2.0,0.0,7.0,0.0,0.0,21.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,4.0,1.0,1.0,1.0,
NC1=NC(CC(O)=O)=CS1,0.19643583273002782,-1.399792050975109,0.7733333333333334,0.02,158.014998432,C5H6N2O2S,0.35240000000000005,37.866200000000006,76.21000000000001,2.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.0,0.0,1.0,1.0,
OS(O)(=O)=O.NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,-0.11889539138610879,-1.4215609517427876,0.09,0.0,581.2214219279999,C18H39N5O14S,-7.977800000000009,123.93820000000004,363.0,13.0,17.0,6.0,0.0,3.0,20.0,0.0,0.0,18.0,14.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,
Cl.COC1=CC(Br)=C(OC)C=C1CCN,-0.5915158025583851,-1.1030190825744481,0.88,0.03,294.9974685000001,C10H15BrClNO2,2.3893,67.25240000000002,44.480000000000004,1.0,3.0,4.0,1.0,0.0,5.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,1.0,0.0,0.0,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,-0.8301692537815326,0.8550997849487902,0.61,0.02,315.982462632,C14H11Cl3O2,4.599900000000002,78.34660000000002,40.46,2.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,4.0,2.0,2.0,0.0,
CC1=NC(C)=C(Cl)C(O)=C1Cl,-0.1876964711137282,-0.6624797982052201,0.95,0.0,190.990469204,C7H7Cl2NO,2.7108400000000015,45.39580000000002,33.120000000000005,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,4.0,1.0,0.0,0.0,
OC1=CC=C(Br)C(C=O)=C1,0.47643957041510376,0.021332848853918424,0.77,0.0,199.9472915,C7H5BrO2,1.9671999999999998,41.19430000000001,37.3,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,
OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCN(CCO)CC2)C=C1,-0.3318719521651572,0.5503976089071301,0.99,0.01,657.235615448,C32H39N3O10S,3.305600000000002,172.04049999999958,196.22,5.0,10.0,12.0,2.0,1.0,14.0,0.0,0.0,32.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.0,0.0,3.0,3.0,2.0,3.0,
COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2C(COC2=O)C(O[C@@H]2O[C@@H]3COC(O[C@H]3[C@H](O)[C@H]2O)C2=CC=CS2)C2=CC3=C(OCO3)C=C12,-0.15923874096787677,0.09181469455169113,0.75,0.03,656.156362084,C32H32O13S,2.7529000000000003,155.94339999999974,160.83,3.0,14.0,6.0,3.0,3.0,14.0,0.0,0.0,32.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.0,0.0,2.0,2.0,2.0,3.0,
CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,-0.8095505743008579,-0.19680013895324336,0.52,0.04,384.230059504,C24H32O4,4.425900000000004,105.97000000000008,52.6,0.0,4.0,2.0,0.0,3.0,4.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0,2.0,2.0,0.0,
COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,-0.5735085715285939,-0.10065069196789599,0.85,0.01,263.00173005,C8H10NO5PS,2.490900000000001,62.027400000000014,70.83000000000001,0.0,6.0,5.0,1.0,0.0,8.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4.0,1.0,1.0,2.0,
CCOP(=S)(OCC)SCSCC,-0.5465330148278386,-1.1646629488018507,0.84,0.01,260.012829414,C7H17O2PS3,3.727700000000003,68.12700000000004,18.46,0.0,5.0,8.0,0.0,0.0,6.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,
CCOP(=S)(OCC)SCCSCC,-0.547064715143064,-1.2102402840611388,0.8,0.0,274.028479478,C8H19O2PS3,3.7702000000000027,72.99400000000004,18.46,0.0,5.0,9.0,0.0,0.0,6.0,0.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,
CCOP(S)(=S)OCC,-0.21772107033011065,-1.1721967366392307,0.89,0.0,185.99380822199998,C4H11O2PS2,2.2137000000000002,46.523000000000025,18.46,1.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,0.721209927919602,-0.3567162321643709,0.925,0.03,322.22729623000004,C16H35O4P,5.552800000000006,88.34130000000006,55.760000000000005,1.0,3.0,14.0,0.0,0.0,5.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,
BrC1=CC=C(OC(=O)N2CCN3CCC2CC3)C=C1,-0.20390627275930695,-0.3712010839180073,0.7666666666666666,0.01,324.04733988400005,C14H17BrN2O2,2.727900000000001,76.33400000000003,32.78,0.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,4.0,1.0,1.0,0.0,
CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.8215375463200073,-0.7392744863818287,0.62,0.0,292.188588616,C14H28O6,0.16339999999999988,73.09520000000003,99.38000000000001,4.0,6.0,9.0,0.0,1.0,6.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,
NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2,0.4643328012905541,-0.514800907337682,0.99,0.0,236.094963004,C15H12N2O,3.3872000000000018,73.53440000000003,46.330000000000005,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,15.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,
NC1CCCCC1.NC1CCCCC1.OC[C@@H](O)COP(O)(O)=O,0.23519506042867674,-1.0211879947938451,0.78,0.02,370.2232734699999,C15H35N2O6P,1.0044999999999993,93.20950000000003,159.26,6.0,6.0,4.0,0.0,2.0,9.0,0.0,0.0,15.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,
C(\C=C\C1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,0.36151231201357836,-0.3352074760043369,0.91,0.02,368.225248896,C26H28N2,5.1070000000000055,118.21600000000004,6.48,0.0,2.0,6.0,3.0,1.0,2.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,3.0,2.0,2.0,1.0,
Cl.COC(=O)C(C1CCCCN1)C1=CC=CC=C1,0.21034238389505172,-0.09288103968625178,0.95,0.05,269.11825656,C14H20ClNO2,2.5071000000000003,74.08870000000005,38.33,1.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,1.0,0.0,0.0,
O=C(NCCC1=CNC2=CC=CC=C12)C1=CC=CN=C1,0.6756128354984078,-0.226914478734152,0.89,0.01,265.1215121,C16H15N3O,2.5354,78.57290000000003,57.78,2.0,2.0,4.0,3.0,0.0,4.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,4.0,1.0,0.0,0.0,
COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,-0.34747006318260043,-0.051951621416876016,0.77,0.0,216.042258736,C12H8O4,2.5478000000000005,58.80800000000002,52.58,0.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,4.0,1.0,0.0,0.0,
